,Date,polarity
902,27/08/19,0.0
903,27/08/19,0.0
904,27/08/19,-12.5
905,27/08/19,0.0
906,27/08/19,0.0
907,27/08/19,0.0
908,27/08/19,31.25
909,27/08/19,0.0
910,27/08/19,0.0
911,27/08/19,0.0
912,27/08/19,0.0
913,27/08/19,0.0
914,27/08/19,-50.0
915,27/08/19,50.0
916,27/08/19,0.0
917,27/08/19,0.0
918,28/08/19,0.0
919,28/08/19,0.0
920,28/08/19,0.0
921,28/08/19,0.0
922,29/08/19,0.0
923,29/08/19,0.0
924,29/08/19,0.0
925,29/08/19,0.0
926,29/08/19,0.0
927,29/08/19,37.5
928,29/08/19,-6.666666666666667
929,29/08/19,0.0
930,29/08/19,0.0
931,29/08/19,23.333333333333332
932,30/08/19,0.0
933,30/08/19,0.0
934,03/09/19,0.0
935,03/09/19,0.0
936,03/09/19,0.0
937,03/09/19,0.0
938,03/09/19,0.0
939,03/09/19,0.0
940,03/09/19,0.0
941,03/09/19,0.0
942,04/09/19,0.0
943,04/09/19,0.0
944,04/09/19,0.0
945,05/09/19,0.0
946,05/09/19,16.25
947,05/09/19,0.0
948,05/09/19,-12.5
949,06/09/19,0.0
950,07/09/19,0.0
951,07/09/19,-30.0
952,07/09/19,12.5
953,11/09/19,0.0
954,11/09/19,0.0
955,11/09/19,0.0
956,11/09/19,0.0
957,11/09/19,0.0
958,11/09/19,0.0
959,11/09/19,10.0
960,11/09/19,0.0
961,11/09/19,0.0
962,11/09/19,0.0
963,13/09/19,0.0
964,13/09/19,-16.666666666666664
965,16/09/19,0.0
966,16/09/19,0.0
967,16/09/19,0.0
968,16/09/19,0.0
969,17/09/19,0.0
970,17/09/19,0.0
971,18/09/19,0.0
972,18/09/19,25.0
973,18/09/19,0.0
974,18/09/19,0.0
975,18/09/19,0.0
976,18/09/19,0.0
977,18/09/19,0.0
978,18/09/19,25.0
979,18/09/19,0.0
980,18/09/19,0.0
981,18/09/19,0.0
982,18/09/19,0.0
983,18/09/19,20.0
984,18/09/19,10.0
985,18/09/19,0.0
986,19/09/19,0.0
987,19/09/19,0.0
988,19/09/19,0.0
989,19/09/19,0.0
990,19/09/19,0.0
991,19/09/19,0.0
992,19/09/19,0.0
993,19/09/19,0.0
994,19/09/19,0.0
995,19/09/19,-1.2499999999999991
996,19/09/19,6.8181818181818175
997,20/09/19,0.0
998,20/09/19,0.0
999,20/09/19,0.0
1000,20/09/19,0.0
1001,20/09/19,0.0
1002,20/09/19,-11.11111111111111
1003,20/09/19,0.0
1004,20/09/19,0.0
1005,20/09/19,-15.0
1006,20/09/19,50.0
1007,20/09/19,0.0
1008,23/09/19,0.0
1009,23/09/19,0.0
1010,23/09/19,25.0
1011,24/09/19,5.0
1012,24/09/19,0.0
1013,24/09/19,0.0
1014,24/09/19,0.0
1015,24/09/19,0.0
1016,24/09/19,0.0
1017,24/09/19,0.0
1018,24/09/19,0.0
1019,24/09/19,0.0
1020,24/09/19,0.0
1021,24/09/19,0.0
1022,24/09/19,0.0
1023,24/09/19,-2.4999999999999996
1024,24/09/19,0.0
1025,24/09/19,5.714285714285714
1026,24/09/19,0.0
1027,24/09/19,0.0
1028,24/09/19,0.0
1029,24/09/19,0.0
1030,25/09/19,0.0
1031,25/09/19,0.0
1032,25/09/19,0.0
1033,25/09/19,0.0
1034,25/09/19,0.0
1035,25/09/19,0.0
1036,25/09/19,11.11111111111111
1037,25/09/19,0.0
1038,25/09/19,0.0
1039,26/09/19,0.0
1040,26/09/19,0.0
1041,26/09/19,0.0
1042,26/09/19,0.0
1043,26/09/19,0.0
1044,29/09/19,0.0
1045,30/09/19,0.0
1046,30/09/19,0.0
1047,30/09/19,0.0
1048,30/09/19,-20.0
1049,01/10/19,0.0
1050,01/10/19,0.0
1051,02/10/19,3.7500000000000004
1052,03/10/19,0.0
1053,03/10/19,54.083333333333336
1054,04/10/19,22.500000000000004
1055,04/10/19,0.0
1056,05/10/19,0.0
1057,05/10/19,0.0
1058,05/10/19,0.0
1059,05/10/19,0.0
1060,05/10/19,0.0
1061,05/10/19,0.0
1062,06/10/19,-10.0
1063,07/10/19,0.0
1064,07/10/19,0.0
1065,07/10/19,0.0
1066,07/10/19,0.0
1067,07/10/19,0.0
1068,07/10/19,0.0
1069,07/10/19,0.0
1070,07/10/19,0.0
1071,07/10/19,0.0
1072,08/10/19,0.0
1073,08/10/19,0.0
1074,09/10/19,0.0
1075,09/10/19,0.0
1076,09/10/19,0.0
1077,09/10/19,0.0
1078,09/10/19,0.0
1079,09/10/19,0.0
1080,09/10/19,0.0
1081,09/10/19,0.0
1082,09/10/19,0.0
1083,09/10/19,0.0
1084,09/10/19,25.0
1085,09/10/19,0.0
1086,09/10/19,0.0
1087,09/10/19,0.0
1088,09/10/19,0.0
1089,09/10/19,0.0
1090,09/10/19,8.333333333333332
1091,10/10/19,0.0
1092,10/10/19,0.0
1093,10/10/19,0.0
1094,11/10/19,0.0
1095,11/10/19,0.0
1096,11/10/19,0.0
1097,11/10/19,6.25
1098,12/10/19,0.0
1099,12/10/19,0.0
1100,12/10/19,0.0
1101,13/10/19,50.0
1102,13/10/19,0.0
1103,13/10/19,25.0
1104,14/10/19,0.0
1105,14/10/19,0.0
1106,14/10/19,0.0
1107,14/10/19,0.0
1108,14/10/19,0.0
1109,15/10/19,-30.0
1110,15/10/19,0.0
1111,16/10/19,0.0
1112,18/10/19,0.0
1113,18/10/19,0.0
1114,18/10/19,0.0
1115,18/10/19,0.0
1116,18/10/19,0.0
1117,18/10/19,0.0
1118,18/10/19,0.0
1119,18/10/19,0.0
1120,18/10/19,0.0
1121,18/10/19,0.0
1122,18/10/19,50.0
1123,19/10/19,0.0
1124,19/10/19,0.0
1125,20/10/19,4.166666666666668
1126,20/10/19,0.0
1127,20/10/19,0.0
1128,20/10/19,0.0
1129,22/10/19,0.0
1130,22/10/19,0.0
1131,23/10/19,0.0
1132,23/10/19,0.0
1133,23/10/19,0.0
1134,23/10/19,12.5
1135,23/10/19,0.0
1136,23/10/19,0.0
1137,23/10/19,10.0
1138,23/10/19,0.0
1139,23/10/19,0.0
1140,23/10/19,16.818181818181817
1141,23/10/19,0.0
1142,23/10/19,0.0
1143,25/10/19,30.000000000000004
1144,25/10/19,0.0
1145,25/10/19,0.0
1146,25/10/19,0.0
1147,25/10/19,0.0
1148,25/10/19,0.0
1149,25/10/19,0.0
1150,25/10/19,6.938893903907228e-16
1151,25/10/19,0.0
1152,25/10/19,-20.0
1153,26/10/19,85.0
1154,26/10/19,0.0
1155,27/10/19,0.0
1156,27/10/19,0.0
1157,28/10/19,0.0
1158,28/10/19,12.5
1159,28/10/19,0.0
1160,28/10/19,0.0
1161,28/10/19,0.0
1162,28/10/19,41.66666666666667
1163,31/10/19,10.0
1164,31/10/19,0.0
1165,31/10/19,0.0
1166,31/10/19,0.0
1167,31/10/19,0.0
1168,31/10/19,-6.25
1169,31/10/19,0.0
1170,31/10/19,40.0
1171,31/10/19,50.0
1172,31/10/19,0.0
1173,31/10/19,0.0
1174,31/10/19,0.0
1175,31/10/19,0.0
1176,31/10/19,0.0
1177,31/10/19,0.0
1178,31/10/19,-25.71428571428572
1179,31/10/19,0.0
1180,31/10/19,-80.0
1181,31/10/19,0.0
1182,31/10/19,0.0
1183,31/10/19,0.0
1184,31/10/19,0.0
1185,31/10/19,0.0
1186,31/10/19,0.0
1187,31/10/19,-25.0
1188,01/11/19,0.0
1189,01/11/19,25.0
1190,01/11/19,0.0
1191,01/11/19,0.0
1192,01/11/19,0.0
1193,01/11/19,0.0
1194,01/11/19,0.0
1195,01/11/19,0.0
1196,01/11/19,0.0
1197,01/11/19,0.0
1198,01/11/19,0.0
1199,01/11/19,0.0
1200,01/11/19,0.0
1201,01/11/19,25.0
1202,01/11/19,0.0
1203,03/11/19,0.0
1204,04/11/19,-11.220238095238095
1205,04/11/19,0.0
1206,04/11/19,0.0
1207,05/11/19,0.0
1208,05/11/19,0.0
1209,05/11/19,0.0
1210,05/11/19,25.0
1211,05/11/19,0.0
1212,05/11/19,0.0
1213,05/11/19,0.0
1214,05/11/19,0.0
1215,06/11/19,0.0
1216,06/11/19,0.0
1217,06/11/19,0.0
1218,06/11/19,0.0
1219,06/11/19,19.609375
1220,06/11/19,0.0
1221,06/11/19,0.0
1222,06/11/19,0.0
1223,06/11/19,0.0
1224,06/11/19,0.0
1225,06/11/19,0.0
1226,06/11/19,0.0
1227,06/11/19,0.0
1228,06/11/19,0.0
1229,07/11/19,0.0
1230,07/11/19,0.0
1231,07/11/19,0.0
1232,07/11/19,0.0
1233,07/11/19,25.0
1234,07/11/19,0.0
1235,08/11/19,0.0
1236,08/11/19,0.0
1237,08/11/19,50.0
1238,08/11/19,0.0
1239,08/11/19,0.0
1240,08/11/19,-10.0
1241,08/11/19,0.0
1242,08/11/19,0.0
1243,08/11/19,0.0
1244,11/11/19,0.0
1245,11/11/19,0.0
1246,11/11/19,0.0
1247,11/11/19,0.0
1248,11/11/19,0.0
1249,11/11/19,0.0
1250,11/11/19,0.0
1251,11/11/19,0.0
1252,11/11/19,0.0
1253,11/11/19,0.0
1254,11/11/19,0.0
1255,11/11/19,10.0
1256,11/11/19,0.0
1257,11/11/19,0.0
1258,11/11/19,0.0
1259,11/11/19,0.0
1260,11/11/19,16.666666666666664
1261,11/11/19,0.0
1262,11/11/19,0.0
1263,11/11/19,0.0
1264,11/11/19,0.0
1265,11/11/19,0.0
1266,11/11/19,0.0
1267,12/11/19,0.0
1268,13/11/19,0.0
1269,13/11/19,0.0
1270,13/11/19,0.0
1271,13/11/19,0.0
1272,13/11/19,25.0
1273,13/11/19,0.0
1274,13/11/19,0.0
1275,13/11/19,0.0
1276,13/11/19,4.166666666666667
1277,14/11/19,31.0
1278,15/11/19,0.0
1279,15/11/19,0.0
1280,15/11/19,0.0
1281,15/11/19,0.0
1282,15/11/19,0.0
1283,15/11/19,50.0
1284,15/11/19,10.0
1285,15/11/19,0.0
1286,15/11/19,70.0
1287,15/11/19,0.0
1288,15/11/19,25.0
1289,15/11/19,0.0
1290,15/11/19,12.5
1291,15/11/19,0.0
1292,15/11/19,50.0
1293,15/11/19,0.0
1294,15/11/19,0.0
1295,15/11/19,0.0
1296,15/11/19,0.0
1297,15/11/19,0.0
1298,16/11/19,0.0
1299,16/11/19,0.0
1300,18/11/19,0.0
1301,19/11/19,0.0
1302,19/11/19,0.0
1303,19/11/19,0.0
1304,19/11/19,0.0
1305,19/11/19,28.57142857142857
1306,21/11/19,0.0
1307,21/11/19,0.0
1308,21/11/19,0.0
1309,21/11/19,0.0
1310,21/11/19,-20.0
1311,21/11/19,20.0
1312,21/11/19,0.0
1313,21/11/19,0.0
1314,21/11/19,0.0
1315,21/11/19,0.0
1316,21/11/19,0.0
1317,22/11/19,0.0
1318,22/11/19,0.0
1319,22/11/19,0.0
1320,22/11/19,0.0
1321,22/11/19,0.0
1322,22/11/19,0.0
1323,22/11/19,0.0
1324,28/11/19,0.0
1325,29/11/19,0.0
1326,29/11/19,0.0
1327,29/11/19,0.0
1328,29/11/19,0.0
1329,02/12/19,13.636363636363635
1330,02/12/19,0.0
1331,02/12/19,0.0
1332,02/12/19,0.0
1333,04/12/19,40.0
1334,04/12/19,0.0
1335,05/12/19,0.0
1336,06/12/19,0.0
1337,06/12/19,0.0
1338,06/12/19,0.0
1339,06/12/19,0.0
1340,06/12/19,0.0
1341,06/12/19,0.0
1342,06/12/19,0.0
1343,06/12/19,0.0
1344,06/12/19,0.0
1345,06/12/19,0.0
1346,06/12/19,0.0
1347,06/12/19,0.0
1348,06/12/19,12.5
1349,06/12/19,0.0
1350,06/12/19,0.0
1351,06/12/19,0.0
1352,06/12/19,-8.854166666666666
1353,06/12/19,0.0
1354,06/12/19,0.0
1355,06/12/19,-9.375
1356,06/12/19,0.0
1357,06/12/19,0.0
1358,07/12/19,46.43939393939394
1359,07/12/19,0.0
1360,08/12/19,0.0
1361,08/12/19,0.0
1362,08/12/19,0.0
1363,09/12/19,0.0
1364,09/12/19,0.0
1365,09/12/19,-50.0
1366,09/12/19,0.0
1367,09/12/19,0.0
1368,09/12/19,0.0
1369,09/12/19,0.0
1370,09/12/19,0.0
1371,09/12/19,0.0
1372,09/12/19,0.0
1373,09/12/19,-50.0
1374,09/12/19,0.0
1375,09/12/19,0.0
1376,09/12/19,13.750000000000002
1377,10/12/19,0.0
1378,10/12/19,0.0
1379,10/12/19,0.0
1380,10/12/19,0.0
1381,10/12/19,0.0
1382,10/12/19,0.0
1383,10/12/19,0.0
1384,10/12/19,0.0
1385,11/12/19,0.0
1386,11/12/19,0.0
1387,11/12/19,0.0
1388,11/12/19,0.0
1389,11/12/19,17.5
1390,11/12/19,0.0
1391,11/12/19,0.0
1392,11/12/19,0.0
1393,12/12/19,0.0
1394,12/12/19,0.0
1395,12/12/19,0.0
1396,12/12/19,0.0
1397,12/12/19,0.0
1398,12/12/19,50.0
1399,12/12/19,0.0
1400,12/12/19,0.0
1401,12/12/19,0.0
1402,12/12/19,45.0
1403,12/12/19,0.0
1404,13/12/19,-10.0
1405,13/12/19,0.0
1406,13/12/19,0.0
1407,13/12/19,0.0
1408,01/01/20,30.35714285714286
1409,01/01/20,0.0
1410,01/01/20,0.0
1411,01/01/20,0.0
1412,01/01/20,0.0
1413,01/01/20,40.0
1414,01/01/20,0.0
1415,02/01/20,0.0
1416,02/01/20,0.0
1417,02/01/20,50.0
1418,02/01/20,0.0
1419,02/01/20,0.0
1420,02/01/20,25.0
1421,02/01/20,0.0
1422,02/01/20,30.0
1423,03/01/20,0.0
1424,03/01/20,0.0
1425,06/01/20,0.0
1426,06/01/20,50.0
1427,06/01/20,0.0
1428,06/01/20,0.0
1429,06/01/20,0.0
1430,06/01/20,0.0
1431,07/01/20,0.0
1432,07/01/20,0.0
1433,07/01/20,0.0
1434,07/01/20,0.0
1435,07/01/20,0.0
1436,07/01/20,0.0
1437,07/01/20,0.0
1438,07/01/20,0.0
1439,07/01/20,0.0
1440,07/01/20,0.0
1441,07/01/20,0.0
1442,08/01/20,0.0
1443,08/01/20,0.0
1444,08/01/20,0.0
1445,08/01/20,0.0
1446,08/01/20,7.7777777777777795
1447,08/01/20,40.0
1448,08/01/20,0.0
1449,09/01/20,31.0
1450,10/01/20,-6.666666666666667
1451,10/01/20,0.0
1452,13/01/20,0.0
1453,13/01/20,0.0
1454,14/01/20,0.0
1455,14/01/20,-10.0
1456,14/01/20,0.0
1457,14/01/20,0.0
1458,14/01/20,0.0
1459,14/01/20,0.0
1460,14/01/20,0.0
1461,15/01/20,0.0
1462,15/01/20,0.0
1463,16/01/20,0.0
1464,17/01/20,0.0
1465,17/01/20,40.0
1466,18/01/20,0.0
1467,18/01/20,0.0
1468,18/01/20,0.0
1469,18/01/20,0.0
1470,20/01/20,0.0
1471,20/01/20,0.0
1472,20/01/20,0.0
1473,20/01/20,0.0
1474,20/01/20,0.0
1475,20/01/20,25.0
1476,21/01/20,0.0
1477,21/01/20,12.5
1478,21/01/20,15.0
1479,22/01/20,0.0
1480,22/01/20,-25.0
1481,24/01/20,0.0
1482,24/01/20,0.0
1483,26/01/20,0.0
1484,27/01/20,0.0
1485,27/01/20,0.0
1486,28/01/20,0.0
1487,28/01/20,0.0
1488,28/01/20,-12.5
1489,28/01/20,0.0
1490,29/01/20,0.0
1491,30/01/20,0.0
1492,30/01/20,0.0
1493,31/01/20,0.0
1494,31/01/20,0.0
1495,31/01/20,0.0
1496,31/01/20,0.0
1497,31/01/20,0.0
1498,31/01/20,0.0
1499,31/01/20,0.0
1500,31/01/20,-50.0
1501,31/01/20,0.0
1502,31/01/20,0.0
1503,31/01/20,0.0
1504,01/02/20,0.0
1505,02/02/20,0.0
1506,02/02/20,0.0
1507,02/02/20,40.0
1508,03/02/20,0.0
1509,03/02/20,0.0
1510,03/02/20,0.0
1511,03/02/20,0.0
1512,03/02/20,0.0
1513,03/02/20,0.0
1514,03/02/20,0.0
1515,03/02/20,0.0
1516,04/02/20,0.0
1517,04/02/20,0.0
1518,04/02/20,18.88888888888889
1519,04/02/20,0.0
1520,04/02/20,0.0
1521,05/02/20,0.0
1522,05/02/20,0.0
1523,05/02/20,0.0
1524,05/02/20,0.0
1525,05/02/20,0.0
1526,06/02/20,-7.5
1527,06/02/20,49.404761904761905
1528,10/02/20,0.0
1529,10/02/20,0.0
1530,11/02/20,0.0
1531,11/02/20,0.0
1532,11/02/20,0.0
1533,11/02/20,0.0
1534,11/02/20,0.0
1535,11/02/20,0.0
1536,12/02/20,-25.0
1537,12/02/20,13.888888888888888
1538,13/02/20,0.0
1539,13/02/20,-25.0
1540,13/02/20,0.0
1541,13/02/20,0.0
1542,13/02/20,0.0
1543,13/02/20,0.0
1544,13/02/20,4.166666666666666
1545,14/02/20,0.0
1546,15/02/20,0.0
1547,15/02/20,0.0
1548,15/02/20,0.0
1549,15/02/20,0.0
1550,16/02/20,0.0
1551,16/02/20,0.0
1552,16/02/20,0.0
1553,17/02/20,0.0
1554,17/02/20,0.0
1555,17/02/20,7.0138888888888875
1556,18/02/20,0.0
1557,18/02/20,0.0
1558,18/02/20,0.0
1559,18/02/20,0.0
1560,20/02/20,0.0
1561,21/02/20,3.3333333333333335
1562,21/02/20,0.0
1563,22/02/20,0.0
1564,25/02/20,0.0
1565,25/02/20,0.0
1566,25/02/20,27.083333333333336
1567,26/02/20,25.0
1568,29/02/20,0.0
1569,02/03/20,70.0
1570,02/03/20,0.0
1571,02/03/20,0.0
1572,02/03/20,0.0
1573,03/03/20,0.0
1574,03/03/20,0.0
1575,04/03/20,0.0
1576,04/03/20,0.0
1577,04/03/20,50.0
1578,05/03/20,0.0
1579,06/03/20,0.0
1580,07/03/20,0.0
1581,08/03/20,5.0
1582,11/03/20,0.0
1583,12/03/20,0.0
1584,12/03/20,0.0
1585,13/03/20,0.0
1586,13/03/20,0.0
1587,13/03/20,-50.0
1588,13/03/20,50.0
1589,13/03/20,0.0
1590,14/03/20,0.0
1591,14/03/20,0.0
1592,14/03/20,0.0
1593,15/03/20,0.0
1594,16/03/20,0.0
1595,26/03/20,0.0
1596,27/03/20,0.0
1597,27/03/20,0.0
1598,01/04/20,0.0
1599,02/04/20,0.0
1600,02/04/20,0.0
1601,13/04/20,33.33333333333333
1602,13/04/20,0.0
1603,13/04/20,70.0
1604,13/04/20,0.0
1605,13/04/20,0.0
1606,13/04/20,0.0
1607,13/04/20,0.0
1608,13/04/20,0.0
1609,13/04/20,50.0
1610,13/04/20,0.0
1611,13/04/20,0.0
1612,13/04/20,0.0
1613,13/04/20,0.0
1614,13/04/20,0.0
1615,13/04/20,50.0
1616,13/04/20,0.0
1617,13/04/20,0.0
1618,13/04/20,0.0
1619,13/04/20,0.0
1620,15/04/20,-7.142857142857142
1621,15/04/20,0.0
1622,15/04/20,0.0
1623,15/04/20,0.0
1624,15/04/20,0.0
1625,15/04/20,0.0
1626,16/04/20,-16.666666666666664
1627,16/04/20,0.0
1628,16/04/20,0.0
1629,16/04/20,0.0
1630,16/04/20,0.0
1631,16/04/20,-5.714285714285715
1632,16/04/20,0.0
1633,16/04/20,0.0
1634,16/04/20,0.0
1635,16/04/20,0.0
1636,16/04/20,-10.0
1637,19/04/20,0.0
1638,19/04/20,0.0
1639,20/04/20,0.0
1640,20/04/20,0.0
1641,20/04/20,0.0
1642,20/04/20,0.0
1643,21/04/20,37.5
1644,21/04/20,0.0
1645,21/04/20,0.0
1646,22/04/20,0.0
1647,25/04/20,0.0
1648,25/04/20,0.0
1649,30/04/20,0.0
1650,30/04/20,50.0
1651,30/04/20,-20.0
1652,01/05/20,0.0
1653,01/05/20,0.0
1654,01/05/20,0.0
1655,05/05/20,0.0
1656,05/05/20,0.0
1657,05/05/20,0.0
1658,05/05/20,39.0
1659,05/05/20,0.0
1660,09/05/20,33.33333333333333
1661,09/05/20,60.0
1662,09/05/20,0.0
1663,09/05/20,49.16666666666667
1664,11/05/20,0.0
1665,11/05/20,0.0
1666,21/05/20,0.0
1667,21/05/20,0.0
1668,21/05/20,0.0
1669,21/05/20,0.0
1670,21/05/20,0.0
1671,21/05/20,0.0
1672,21/05/20,0.0
1673,21/05/20,20.0
1674,21/05/20,0.0
1675,21/05/20,0.0
1676,21/05/20,0.0
1677,21/05/20,0.0
1678,22/05/20,19.62037037037037
1679,22/05/20,0.0
1680,22/05/20,35.0
1681,22/05/20,0.0
1682,23/05/20,0.0
1683,23/05/20,0.0
1684,23/05/20,0.0
1685,23/05/20,0.0
1686,23/05/20,0.0
1687,23/05/20,0.0
1688,23/05/20,0.0
1689,25/05/20,0.0
1690,27/05/20,0.0
1691,27/05/20,0.0
1692,27/05/20,0.0
1693,28/05/20,0.0
1694,28/05/20,0.0
1695,28/05/20,0.0
1696,29/05/20,-25.0
1697,29/05/20,0.0
1698,29/05/20,0.0
1699,29/05/20,-12.5
1700,29/05/20,0.0
1701,29/05/20,0.0
1702,30/05/20,0.0
1703,30/05/20,25.0
1704,30/05/20,25.0
1705,03/06/20,0.0
1706,03/06/20,0.0
1707,03/06/20,13.750000000000002
1708,03/06/20,0.0
1709,03/06/20,0.0
1710,04/06/20,0.0
1711,04/06/20,50.0
1712,04/06/20,0.0
1713,05/06/20,31.25
1714,05/06/20,-6.25
1715,05/06/20,0.0
1716,05/06/20,0.0
1717,05/06/20,0.0
1718,05/06/20,0.0
1719,05/06/20,20.0
1720,05/06/20,0.0
1721,06/06/20,20.0
1722,06/06/20,0.0
1723,06/06/20,0.0
1724,06/06/20,0.0
1725,06/06/20,0.0
1726,06/06/20,0.0
1727,06/06/20,0.0
1728,06/06/20,60.0
1729,06/06/20,0.0
1730,06/06/20,0.0
1731,06/06/20,50.0
1732,06/06/20,-5.0
1733,06/06/20,0.0
1734,06/06/20,13.636363636363635
1735,06/06/20,0.0
1736,06/06/20,-16.666666666666664
1737,07/06/20,50.0
1738,07/06/20,0.0
1739,07/06/20,0.0
1740,07/06/20,7.366071428571427
1741,08/06/20,24.285714285714285
1742,08/06/20,13.636363636363635
1743,08/06/20,0.0
1744,08/06/20,0.0
1745,08/06/20,0.0
1746,08/06/20,0.0
1747,08/06/20,0.0
1748,08/06/20,0.0
1749,24/06/20,0.0
1750,24/06/20,8.0
1751,24/06/20,0.0
1752,29/06/20,0.0
1753,06/07/20,0.0
1754,14/07/20,40.0
1755,14/07/20,0.0
1756,15/07/20,0.0
1757,15/07/20,20.0
1758,20/07/20,0.0
1759,20/07/20,0.0
1760,20/07/20,0.0
1761,21/07/20,0.0
1762,22/07/20,0.0
1763,23/07/20,0.0
1764,23/07/20,0.0
1765,27/07/20,-30.0
1766,29/07/20,0.0
1767,31/07/20,-12.5
1768,31/07/20,-16.666666666666664
1769,01/08/20,12.272727272727273
1770,01/08/20,0.0
1771,01/08/20,0.0
1772,02/08/20,0.0
1773,02/08/20,0.0
1774,02/08/20,0.0
1775,02/08/20,0.0
1776,02/08/20,0.0
1777,10/08/20,0.0
1778,10/08/20,0.0
1779,10/08/20,0.0
